다발지식별자,다발지그룹식별자,법정동코드,스팟코드,관할경찰서,다발지명,발생건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
6411566,2018032,4119010800,41190019,경기도 부천시19,경기도 부천시 중동,4,4,0,1,2,1,126.7759359,37.50646707,"{""type"":""Polygon"",""coordinates"":[[[126.77819866,37.50648092],[126.77818854,37.50663797],[126.77816127,37.50679373],[126.77811707,37.50694699],[126.77805627,37.50709661],[126.77797933,37.50724143],[126.77788683,37.50738036],[126.77777949,37.50751234],[126.77765812,37.50763637],[126.77752364,37.50775149],[126.77737708,37.50785684],[126.77721955,37.50795161],[126.77705225,37.50803509],[126.77687645,37.50810663],[126.77669350,37.50816569],[126.77650478,37.50821183],[126.77631173,37.50824468],[126.77611582,37.50826401],[126.77591854,37.50826966],[126.77572139,37.50826159],[126.77552588,37.50823986],[126.77533348,37.50820465],[126.77514568,37.50815620],[126.77496388,37.50809490],[126.77478949,37.50802122],[126.77462382,37.50793570],[126.77446814,37.50783901],[126.77432363,37.50773188],[126.77419139,37.50761511],[126.77407243,37.50748962],[126.77396766,37.50735634],[126.77387786,37.50721629],[126.77380372,37.50707054],[126.77374582,37.50692020],[126.77370458,37.50676641],[126.77368033,37.50661034],[126.77367324,37.50645318],[126.77368337,37.50629613],[126.77371065,37.50614038],[126.77375486,37.50598711],[126.77381567,37.50583750],[126.77389261,37.50569268],[126.77398511,37.50555375],[126.77409246,37.50542177],[126.77421383,37.50529775],[126.77434831,37.50518263],[126.77449487,37.50507729],[126.77465240,37.50498252],[126.77481969,37.50489905],[126.77499548,37.50482751],[126.77517843,37.50476845],[126.77536715,37.50472231],[126.77556019,37.50468946],[126.77575609,37.50467014],[126.77595336,37.50466448],[126.77615050,37.50467255],[126.77634600,37.50469428],[126.77653839,37.50472949],[126.77672618,37.50477794],[126.77690797,37.50483923],[126.77708236,37.50491292],[126.77724802,37.50499843],[126.77740370,37.50509512],[126.77754821,37.50520225],[126.77768045,37.50531900],[126.77779941,37.50544450],[126.77790420,37.50557777],[126.77799400,37.50571782],[126.77806814,37.50586357],[126.77812605,37.50601391],[126.77816730,37.50616770],[126.77819156,37.50632376],[126.77819866,37.50648092]]]}"
6413426,2018032,4121010200,41210001,경기도 광명시1,경기도 광명시 철산동,5,5,0,3,1,1,126.86753,37.47273219,"{""type"":""Polygon"",""coordinates"":[[[126.86979177,37.47274427],[126.86978185,37.47290134],[126.86975478,37.47305711],[126.86971079,37.47321042],[126.86965019,37.47336008],[126.86957347,37.47350497],[126.86948119,37.47364397],[126.86937405,37.47377604],[126.86925289,37.47390016],[126.86911861,37.47401539],[126.86897224,37.47412086],[126.86881490,37.47421576],[126.86864777,37.47429936],[126.86847214,37.47437104],[126.86828934,37.47443025],[126.86810076,37.47447653],[126.86790783,37.47450954],[126.86771203,37.47452902],[126.86751484,37.47453482],[126.86731777,37.47452691],[126.86712232,37.47450533],[126.86692997,37.47447026],[126.86674218,37.47442197],[126.86656040,37.47436081],[126.86638599,37.47428725],[126.86622029,37.47420187],[126.86606455,37.47410529],[126.86591998,37.47399827],[126.86578765,37.47388161],[126.86566859,37.47375620],[126.86556369,37.47362300],[126.86547377,37.47348302],[126.86539948,37.47333733],[126.86534142,37.47318703],[126.86530001,37.47303327],[126.86527558,37.47287722],[126.86526830,37.47272006],[126.86527823,37.47256300],[126.86530531,37.47240722],[126.86534931,37.47225392],[126.86540991,37.47210426],[126.86548665,37.47195937],[126.86557893,37.47182037],[126.86568607,37.47168831],[126.86580723,37.47156419],[126.86594151,37.47144897],[126.86608788,37.47134350],[126.86624522,37.47124861],[126.86641234,37.47116501],[126.86658797,37.47109333],[126.86677077,37.47103413],[126.86695934,37.47098785],[126.86715226,37.47095484],[126.86734805,37.47093536],[126.86754522,37.47092956],[126.86774229,37.47093747],[126.86793773,37.47095905],[126.86813007,37.47099411],[126.86831785,37.47104241],[126.86849963,37.47110356],[126.86867403,37.47117711],[126.86883973,37.47126250],[126.86899546,37.47135907],[126.86914004,37.47146609],[126.86927236,37.47158274],[126.86939143,37.47170814],[126.86949633,37.47184134],[126.86958626,37.47198132],[126.86966055,37.47212701],[126.86971862,37.47227731],[126.86976004,37.47243107],[126.86978449,37.47258712],[126.86979177,37.47274427]]]}"
6413454,2018032,4311110600,43111001,충청북도 청주시 상당구1,충청북도 청주시 상당구 남문로2가동,7,7,1,3,3,0,127.4893714,36.63221191,"{""type"":""Polygon"",""coordinates"":[[[127.49160843,36.63221209],[127.49159990,36.63236923],[127.49157441,36.63252517],[127.49153215,36.63267873],[127.49147345,36.63282874],[127.49139875,36.63297405],[127.49130862,36.63311356],[127.49120375,36.63324621],[127.49108492,36.63337099],[127.49095306,36.63348695],[127.49080916,36.63359320],[127.49065432,36.63368894],[127.49048971,36.63377344],[127.49031659,36.63384606],[127.49013627,36.63390624],[127.48995014,36.63395352],[127.48975959,36.63398755],[127.48956610,36.63400806],[127.48937112,36.63401490],[127.48917614,36.63400802],[127.48898265,36.63398748],[127.48879212,36.63395341],[127.48860599,36.63390610],[127.48842570,36.63384589],[127.48825259,36.63377324],[127.48808801,36.63368871],[127.48793319,36.63359295],[127.48778932,36.63348667],[127.48765749,36.63337069],[127.48753870,36.63324589],[127.48743386,36.63311322],[127.48734377,36.63297369],[127.48726911,36.63282836],[127.48721045,36.63267834],[127.48716823,36.63252478],[127.48714278,36.63236883],[127.48713430,36.63221169],[127.48714284,36.63205454],[127.48716834,36.63189860],[127.48721060,36.63174504],[127.48726931,36.63159504],[127.48734402,36.63144973],[127.48743416,36.63131022],[127.48753903,36.63117757],[127.48765786,36.63105280],[127.48778972,36.63093684],[127.48793362,36.63083059],[127.48808846,36.63073486],[127.48825307,36.63065036],[127.48842618,36.63057775],[127.48860649,36.63051757],[127.48879262,36.63047029],[127.48898316,36.63043626],[127.48917664,36.63041575],[127.48937161,36.63040891],[127.48956658,36.63041579],[127.48976006,36.63043633],[127.48995059,36.63047039],[127.49013670,36.63051771],[127.49031699,36.63057792],[127.49049009,36.63065056],[127.49065467,36.63073508],[127.49080949,36.63083085],[127.49095336,36.63093712],[127.49108519,36.63105310],[127.49120398,36.63117790],[127.49130882,36.63131057],[127.49139892,36.63145009],[127.49147359,36.63159541],[127.49153226,36.63174543],[127.49157448,36.63189900],[127.49159994,36.63205494],[127.49160843,36.63221209]]]}"
6411672,2018032,4311210300,43112001,충청북도 청주시 서원구1,충청북도 청주시 서원구 모충동,8,8,1,3,4,0,127.4886345,36.62514914,"{""type"":""Polygon"",""coordinates"":[[[127.49087136,36.62514933],[127.49086283,36.62530647],[127.49083734,36.62546241],[127.49079509,36.62561597],[127.49073639,36.62576598],[127.49066169,36.62591129],[127.49057157,36.62605080],[127.49046670,36.62618345],[127.49034789,36.62630823],[127.49021604,36.62642419],[127.49007215,36.62653044],[127.48991732,36.62662618],[127.48975272,36.62671068],[127.48957962,36.62678329],[127.48939932,36.62684347],[127.48921320,36.62689075],[127.48902267,36.62692478],[127.48882920,36.62694529],[127.48863423,36.62695213],[127.48843928,36.62694525],[127.48824580,36.62692471],[127.48805529,36.62689064],[127.48786918,36.62684332],[127.48768890,36.62678311],[127.48751582,36.62671047],[127.48735125,36.62662594],[127.48719644,36.62653017],[127.48705258,36.62642389],[127.48692077,36.62630791],[127.48680199,36.62618310],[127.48669716,36.62605043],[127.48660708,36.62591091],[127.48653243,36.62576558],[127.48647377,36.62561556],[127.48643156,36.62546199],[127.48640612,36.62530604],[127.48639764,36.62514890],[127.48640618,36.62499176],[127.48643167,36.62483582],[127.48647394,36.62468226],[127.48653264,36.62453225],[127.48660734,36.62438694],[127.48669747,36.62424743],[127.48680235,36.62411479],[127.48692116,36.62399001],[127.48705301,36.62387406],[127.48719690,36.62376781],[127.48735173,36.62367208],[127.48751632,36.62358758],[127.48768942,36.62351497],[127.48786971,36.62345479],[127.48805583,36.62340751],[127.48824634,36.62337349],[127.48843981,36.62335298],[127.48863476,36.62334613],[127.48882971,36.62335301],[127.48902318,36.62337356],[127.48921368,36.62340762],[127.48939978,36.62345494],[127.48958006,36.62351515],[127.48975314,36.62358779],[127.48991770,36.62367232],[127.49007250,36.62376809],[127.49021636,36.62387436],[127.49034818,36.62399034],[127.49046696,36.62411514],[127.49057179,36.62424780],[127.49066188,36.62438733],[127.49073654,36.62453266],[127.49079520,36.62468267],[127.49083742,36.62483624],[127.49086287,36.62499219],[127.49087136,36.62514933]]]}"
6411579,2018032,4311210300,43112002,충청북도 청주시 서원구2,충청북도 청주시 서원구 모충동,5,5,0,3,2,0,127.4876084,36.62156737,"{""type"":""Polygon"",""coordinates"":[[[127.48984511,36.62156758],[127.48983658,36.62172472],[127.48981109,36.62188067],[127.48976883,36.62203423],[127.48971014,36.62218424],[127.48963544,36.62232955],[127.48954532,36.62246906],[127.48944046,36.62260171],[127.48932165,36.62272648],[127.48918980,36.62284244],[127.48904592,36.62294869],[127.48889109,36.62304443],[127.48872651,36.62312893],[127.48855341,36.62320154],[127.48837311,36.62326172],[127.48818700,36.62330900],[127.48799649,36.62334302],[127.48780302,36.62336353],[127.48760806,36.62337037],[127.48741311,36.62336349],[127.48721965,36.62334294],[127.48702915,36.62330888],[127.48684305,36.62326156],[127.48666278,36.62320134],[127.48648970,36.62312870],[127.48632514,36.62304416],[127.48617034,36.62294839],[127.48602649,36.62284211],[127.48589468,36.62272613],[127.48577592,36.62260133],[127.48567110,36.62246866],[127.48558102,36.62232913],[127.48550637,36.62218380],[127.48544772,36.62203378],[127.48540551,36.62188021],[127.48538008,36.62172426],[127.48537159,36.62156712],[127.48538013,36.62140998],[127.48540563,36.62125404],[127.48544790,36.62110048],[127.48550660,36.62095047],[127.48558130,36.62080516],[127.48567143,36.62066566],[127.48577630,36.62053301],[127.48589511,36.62040824],[127.48602695,36.62029228],[127.48617084,36.62018603],[127.48632566,36.62009030],[127.48649025,36.62000581],[127.48666334,36.61993320],[127.48684362,36.61987302],[127.48702973,36.61982574],[127.48722024,36.61979172],[127.48741370,36.61977121],[127.48760864,36.61976437],[127.48780358,36.61977125],[127.48799704,36.61979180],[127.48818753,36.61982587],[127.48837362,36.61987318],[127.48855389,36.61993339],[127.48872696,36.62000604],[127.48889152,36.62009057],[127.48904631,36.62018633],[127.48919016,36.62029261],[127.48932197,36.62040859],[127.48944074,36.62053339],[127.48954557,36.62066606],[127.48963565,36.62080558],[127.48971030,36.62095091],[127.48976896,36.62110093],[127.48981117,36.62125449],[127.48983662,36.62141044],[127.48984511,36.62156758]]]}"
6411565,2018032,4121010400,41210002,경기도 광명시2,경기도 광명시 소하동,4,4,0,2,2,0,126.8928903,37.45209827,"{""type"":""Polygon"",""coordinates"":[[[126.89515139,37.45210987],[126.89514152,37.45226694],[126.89511452,37.45242272],[126.89507059,37.45257603],[126.89501006,37.45272571],[126.89493340,37.45287062],[126.89484120,37.45300964],[126.89473414,37.45314173],[126.89461305,37.45326588],[126.89447885,37.45338114],[126.89433255,37.45348664],[126.89417528,37.45358157],[126.89400823,37.45366522],[126.89383267,37.45373693],[126.89364994,37.45379618],[126.89346143,37.45384250],[126.89326856,37.45387555],[126.89307282,37.45389507],[126.89287569,37.45390092],[126.89267868,37.45389305],[126.89248327,37.45387152],[126.89229095,37.45383649],[126.89210321,37.45378823],[126.89192145,37.45372711],[126.89174706,37.45365360],[126.89158137,37.45356825],[126.89142565,37.45347171],[126.89128108,37.45336471],[126.89114875,37.45324808],[126.89102968,37.45312270],[126.89092476,37.45298952],[126.89083481,37.45284956],[126.89076050,37.45270388],[126.89070240,37.45255359],[126.89066095,37.45239984],[126.89063647,37.45224379],[126.89062914,37.45208664],[126.89063902,37.45192957],[126.89066603,37.45177379],[126.89070997,37.45162048],[126.89077050,37.45147080],[126.89084717,37.45132590],[126.89093938,37.45118688],[126.89104644,37.45105479],[126.89116753,37.45093065],[126.89130174,37.45081539],[126.89144803,37.45070989],[126.89160530,37.45061496],[126.89177234,37.45053132],[126.89194790,37.45045961],[126.89213062,37.45040037],[126.89231913,37.45035404],[126.89251198,37.45032100],[126.89270771,37.45030148],[126.89290483,37.45029563],[126.89310184,37.45030350],[126.89329724,37.45032503],[126.89348955,37.45036006],[126.89367729,37.45040831],[126.89385904,37.45046943],[126.89403342,37.45054294],[126.89419910,37.45062829],[126.89435482,37.45072482],[126.89449940,37.45083181],[126.89463173,37.45094844],[126.89475080,37.45107382],[126.89485572,37.45120699],[126.89494568,37.45134695],[126.89501999,37.45149263],[126.89507810,37.45164292],[126.89511956,37.45179667],[126.89514405,37.45195271],[126.89515139,37.45210987]]]}"
6413427,2018032,4122011800,41220001,경기도 평택시1,경기도 평택시 비전동,5,5,0,3,2,0,127.0968366,37.00157627,"{""type"":""Polygon"",""coordinates"":[[[127.09908434,37.00158388],[127.09907496,37.00174098],[127.09904855,37.00189683],[127.09900530,37.00205024],[127.09894554,37.00220003],[127.09886974,37.00234509],[127.09877846,37.00248429],[127.09867240,37.00261658],[127.09855237,37.00274095],[127.09841927,37.00285646],[127.09827414,37.00296223],[127.09811806,37.00305744],[127.09795223,37.00314139],[127.09777790,37.00321342],[127.09759641,37.00327300],[127.09740914,37.00331966],[127.09721751,37.00335305],[127.09702298,37.00337292],[127.09682703,37.00337911],[127.09663116,37.00337159],[127.09643685,37.00335040],[127.09624558,37.00331570],[127.09605880,37.00326777],[127.09587795,37.00320697],[127.09570439,37.00313375],[127.09553945,37.00304869],[127.09538439,37.00295241],[127.09524037,37.00284566],[127.09510851,37.00272925],[127.09498979,37.00260407],[127.09488513,37.00247106],[127.09479533,37.00233125],[127.09472105,37.00218569],[127.09466288,37.00203549],[127.09462126,37.00188179],[127.09459649,37.00172577],[127.09458877,37.00156862],[127.09459816,37.00141152],[127.09462458,37.00125567],[127.09466784,37.00110227],[127.09472760,37.00095247],[127.09480341,37.00080742],[127.09489470,37.00066822],[127.09500076,37.00053594],[127.09512079,37.00041157],[127.09525389,37.00029606],[127.09539902,37.00019030],[127.09555510,37.00009508],[127.09572093,37.00001114],[127.09589525,36.99993911],[127.09607673,36.99987954],[127.09626399,36.99983288],[127.09645561,36.99979949],[127.09665013,36.99977963],[127.09684607,36.99977343],[127.09704194,36.99978096],[127.09723624,36.99980215],[127.09742751,36.99983684],[127.09761427,36.99988476],[127.09779512,36.99994557],[127.09796867,37.00001878],[127.09813360,37.00010384],[127.09828867,37.00020011],[127.09843268,37.00030686],[127.09856455,37.00042326],[127.09868327,37.00054844],[127.09878793,37.00068145],[127.09887774,37.00082126],[127.09895202,37.00096682],[127.09901020,37.00111702],[127.09905184,37.00127071],[127.09907661,37.00142673],[127.09908434,37.00158388]]]}"
6411367,2018032,4122011800,41220002,경기도 평택시2,경기도 평택시 비전동,4,4,0,2,0,2,127.0957476,36.99336799,"{""type"":""Polygon"",""coordinates"":[[[127.09799509,36.99337562],[127.09798571,36.99353272],[127.09795930,36.99368856],[127.09791605,36.99384197],[127.09785630,36.99399177],[127.09778050,36.99413682],[127.09768923,36.99427602],[127.09758318,36.99440831],[127.09746316,36.99453268],[127.09733008,36.99464819],[127.09718496,36.99475396],[127.09702890,36.99484917],[127.09686308,36.99493312],[127.09668878,36.99500515],[127.09650730,36.99506472],[127.09632005,36.99511138],[127.09612844,36.99514477],[127.09593393,36.99516464],[127.09573801,36.99517083],[127.09554215,36.99516330],[127.09534786,36.99514211],[127.09515661,36.99510742],[127.09496986,36.99505948],[127.09478903,36.99499868],[127.09461549,36.99492546],[127.09445057,36.99484039],[127.09429552,36.99474412],[127.09415152,36.99463737],[127.09401967,36.99452096],[127.09390097,36.99439577],[127.09379633,36.99426276],[127.09370653,36.99412295],[127.09363227,36.99397738],[127.09357411,36.99382718],[127.09353248,36.99367349],[127.09350772,36.99351747],[127.09350001,36.99336031],[127.09350939,36.99320321],[127.09353582,36.99304737],[127.09357907,36.99289396],[127.09363883,36.99274417],[127.09371464,36.99259912],[127.09380591,36.99245992],[127.09391197,36.99232763],[127.09403199,36.99220327],[127.09416507,36.99208776],[127.09431019,36.99198200],[127.09446625,36.99188679],[127.09463206,36.99180285],[127.09480636,36.99173082],[127.09498783,36.99167125],[127.09517507,36.99162459],[127.09536667,36.99159120],[127.09556117,36.99157134],[127.09575709,36.99156514],[127.09595294,36.99157267],[127.09614722,36.99159386],[127.09633846,36.99162855],[127.09652520,36.99167648],[127.09670603,36.99173729],[127.09687956,36.99181050],[127.09704448,36.99189557],[127.09719953,36.99199184],[127.09734352,36.99209859],[127.09747538,36.99221499],[127.09759408,36.99234017],[127.09769873,36.99247318],[127.09778853,36.99261299],[127.09786280,36.99275855],[127.09792097,36.99290875],[127.09796260,36.99306244],[127.09798737,36.99321846],[127.09799509,36.99337562]]]}"
6411325,2018032,4128710200,41287001,경기도 고양시 일산서구1,경기도 고양시 일산서구 주엽동,5,5,0,0,4,1,126.7578129,37.67048744,"{""type"":""Polygon"",""coordinates"":[[[126.76008055,37.67050168],[126.76007036,37.67065873],[126.76004299,37.67081447],[126.75999865,37.67096773],[126.75993767,37.67111733],[126.75986052,37.67126213],[126.75976778,37.67140104],[126.75966017,37.67153300],[126.75953850,37.67165700],[126.75940369,37.67177210],[126.75925678,37.67187742],[126.75909888,37.67197216],[126.75893119,37.67205560],[126.75875498,37.67212711],[126.75857161,37.67218614],[126.75838246,37.67223224],[126.75818898,37.67226506],[126.75799263,37.67228435],[126.75779492,37.67228997],[126.75759734,37.67228186],[126.75740141,37.67226010],[126.75720860,37.67222485],[126.75702040,37.67217638],[126.75683822,37.67211505],[126.75666347,37.67204133],[126.75649746,37.67195579],[126.75634146,37.67185907],[126.75619666,37.67175192],[126.75606417,37.67163513],[126.75594498,37.67150962],[126.75584001,37.67137633],[126.75575006,37.67123627],[126.75567580,37.67109051],[126.75561781,37.67094016],[126.75557652,37.67078637],[126.75555226,37.67063030],[126.75554520,37.67047314],[126.75555540,37.67031610],[126.75558278,37.67016036],[126.75562713,37.67000710],[126.75568812,37.66985751],[126.75576527,37.66971270],[126.75585801,37.66957380],[126.75596563,37.66944184],[126.75608730,37.66931785],[126.75622211,37.66920275],[126.75636902,37.66909744],[126.75652692,37.66900270],[126.75669461,37.66891926],[126.75687080,37.66884775],[126.75705417,37.66878873],[126.75724331,37.66874263],[126.75743678,37.66870981],[126.75763312,37.66869052],[126.75783083,37.66868491],[126.75802839,37.66869301],[126.75822432,37.66871477],[126.75841712,37.66875002],[126.75860531,37.66879849],[126.75878748,37.66885982],[126.75896223,37.66893353],[126.75912824,37.66901907],[126.75928423,37.66911578],[126.75942903,37.66922293],[126.75956152,37.66933971],[126.75968071,37.66946522],[126.75978569,37.66959851],[126.75987565,37.66973857],[126.75994991,37.66988432],[126.76000791,37.67003467],[126.76004920,37.67018846],[126.76007348,37.67034453],[126.76008055,37.67050168]]]}"
6411572,2018032,4128710200,41287002,경기도 고양시 일산서구2,경기도 고양시 일산서구 주엽동,4,4,0,1,3,0,126.7567583,37.67731281,"{""type"":""Polygon"",""coordinates"":[[[126.75902618,37.67732708],[126.75901598,37.67748412],[126.75898861,37.67763987],[126.75894426,37.67779312],[126.75888327,37.67794272],[126.75880611,37.67808752],[126.75871337,37.67822643],[126.75860575,37.67835839],[126.75848406,37.67848238],[126.75834924,37.67859748],[126.75820231,37.67870280],[126.75804439,37.67879754],[126.75787668,37.67888098],[126.75770047,37.67895249],[126.75751707,37.67901151],[126.75732791,37.67905761],[126.75713441,37.67909043],[126.75693804,37.67910972],[126.75674031,37.67911533],[126.75654272,37.67910723],[126.75634676,37.67908547],[126.75615394,37.67905021],[126.75596572,37.67900174],[126.75578353,37.67894041],[126.75560876,37.67886669],[126.75544274,37.67878114],[126.75528673,37.67868442],[126.75514192,37.67857727],[126.75500941,37.67846049],[126.75489022,37.67833497],[126.75478524,37.67820167],[126.75469528,37.67806162],[126.75462102,37.67791586],[126.75456302,37.67776551],[126.75452174,37.67761171],[126.75449747,37.67745565],[126.75449042,37.67729849],[126.75450062,37.67714145],[126.75452800,37.67698570],[126.75457236,37.67683245],[126.75463335,37.67668286],[126.75471052,37.67653805],[126.75480327,37.67639915],[126.75491090,37.67626720],[126.75503258,37.67614320],[126.75516740,37.67602811],[126.75531433,37.67592279],[126.75547225,37.67582806],[126.75563995,37.67574462],[126.75581616,37.67567312],[126.75599955,37.67561409],[126.75618871,37.67556800],[126.75638220,37.67553518],[126.75657855,37.67551589],[126.75677628,37.67551028],[126.75697386,37.67551838],[126.75716981,37.67554014],[126.75736262,37.67557540],[126.75755083,37.67562387],[126.75773302,37.67568520],[126.75790778,37.67575891],[126.75807380,37.67584445],[126.75822981,37.67594117],[126.75837462,37.67604832],[126.75850712,37.67616510],[126.75862632,37.67629061],[126.75873130,37.67642390],[126.75882127,37.67656396],[126.75889554,37.67670972],[126.75895354,37.67686006],[126.75899484,37.67701385],[126.75901911,37.67716992],[126.75902618,37.67732708]]]}"
6413440,2018032,4131010500,41310001,경기도 구리시1,경기도 구리시 수택동,5,6,0,2,4,0,127.1406449,37.60083627,"{""type"":""Polygon"",""coordinates"":[[[127.14291056,37.60084315],[127.14290119,37.60100024],[127.14287464,37.60115608],[127.14283113,37.60130948],[127.14277097,37.60145929],[127.14269464,37.60160435],[127.14260270,37.60174357],[127.14249586,37.60187588],[127.14237494,37.60200028],[127.14224085,37.60211582],[127.14209461,37.60222162],[127.14193733,37.60231688],[127.14177022,37.60240087],[127.14159454,37.60247296],[127.14141164,37.60253258],[127.14122290,37.60257930],[127.14102976,37.60261275],[127.14083369,37.60263268],[127.14063618,37.60263894],[127.14043874,37.60263148],[127.14024287,37.60261036],[127.14005006,37.60257573],[127.13986177,37.60252787],[127.13967945,37.60246713],[127.13950447,37.60239398],[127.13933817,37.60230897],[127.13918182,37.60221275],[127.13903660,37.60210606],[127.13890363,37.60198971],[127.13878390,37.60186458],[127.13867834,37.60173162],[127.13858775,37.60159185],[127.13851281,37.60144632],[127.13845410,37.60129616],[127.13841206,37.60114249],[127.13838701,37.60098649],[127.13837915,37.60082935],[127.13838853,37.60067227],[127.13841509,37.60051643],[127.13845861,37.60036303],[127.13851877,37.60021323],[127.13859512,37.60006817],[127.13868706,37.59992895],[127.13879390,37.59979664],[127.13891483,37.59967225],[127.13904892,37.59955671],[127.13919516,37.59945091],[127.13935243,37.59935565],[127.13951954,37.59927166],[127.13969521,37.59919958],[127.13987810,37.59913996],[127.14006684,37.59909325],[127.14025997,37.59905980],[127.14045603,37.59903987],[127.14065353,37.59903361],[127.14085096,37.59904107],[127.14104682,37.59906219],[127.14123962,37.59909682],[127.14142790,37.59914468],[127.14161022,37.59920542],[127.14178519,37.59927856],[127.14195149,37.59936357],[127.14210784,37.59945978],[127.14225305,37.59956646],[127.14238603,37.59968282],[127.14250576,37.59980794],[127.14261132,37.59994090],[127.14270192,37.60008067],[127.14277687,37.60022619],[127.14283559,37.60037635],[127.14287763,37.60053002],[127.14290269,37.60068601],[127.14291056,37.60084315]]]}"
6413744,2018032,4311210100,43112003,충청북도 청주시 서원구3,충청북도 청주시 서원구 사직동,5,5,0,2,3,0,127.4790728,36.63533687,"{""type"":""Polygon"",""coordinates"":[[[127.48130995,36.63533724],[127.48130140,36.63549438],[127.48127588,36.63565032],[127.48123360,36.63580388],[127.48117488,36.63595388],[127.48110016,36.63609918],[127.48101000,36.63623869],[127.48090511,36.63637133],[127.48078626,36.63649610],[127.48065438,36.63661204],[127.48051046,36.63671829],[127.48035560,36.63681401],[127.48019097,36.63689850],[127.48001783,36.63697110],[127.47983750,36.63703126],[127.47965135,36.63707853],[127.47946080,36.63711254],[127.47926729,36.63713303],[127.47907230,36.63713986],[127.47887732,36.63713297],[127.47868382,36.63711240],[127.47849329,36.63707832],[127.47830716,36.63703099],[127.47812687,36.63697076],[127.47795377,36.63689810],[127.47778919,36.63681356],[127.47763437,36.63671778],[127.47749051,36.63661149],[127.47735869,36.63649550],[127.47723992,36.63637069],[127.47713509,36.63623801],[127.47704501,36.63609847],[127.47697037,36.63595314],[127.47691172,36.63580312],[127.47686953,36.63564955],[127.47684410,36.63549359],[127.47683563,36.63533645],[127.47684419,36.63517931],[127.47686971,36.63502337],[127.47691200,36.63486982],[127.47697073,36.63471982],[127.47704546,36.63457451],[127.47713562,36.63443501],[127.47724052,36.63430237],[127.47735937,36.63417761],[127.47749125,36.63406167],[127.47763517,36.63395543],[127.47779003,36.63385971],[127.47795466,36.63377522],[127.47812779,36.63370263],[127.47830811,36.63364247],[127.47849426,36.63359520],[127.47868480,36.63356119],[127.47887830,36.63354069],[127.47907328,36.63353387],[127.47926825,36.63354076],[127.47946174,36.63356133],[127.47965227,36.63359540],[127.47983838,36.63364273],[127.48001868,36.63370296],[127.48019177,36.63377562],[127.48035635,36.63386016],[127.48051116,36.63395593],[127.48065502,36.63406222],[127.48078684,36.63417821],[127.48090562,36.63430302],[127.48101045,36.63443569],[127.48110053,36.63457522],[127.48117518,36.63472056],[127.48123383,36.63487058],[127.48127604,36.63502414],[127.48130147,36.63518009],[127.48130995,36.63533724]]]}"
6413455,2018032,4311210700,43112004,충청북도 청주시 서원구4,충청북도 청주시 서원구 수곡동,4,4,0,2,2,0,127.492394,36.6156359,"{""type"":""Polygon"",""coordinates"":[[[127.49463054,36.61563602],[127.49462202,36.61579316],[127.49459654,36.61594911],[127.49455430,36.61610267],[127.49449562,36.61625268],[127.49442094,36.61639799],[127.49433083,36.61653751],[127.49422598,36.61667016],[127.49410719,36.61679495],[127.49397536,36.61691091],[127.49383150,36.61701716],[127.49367669,36.61711291],[127.49351212,36.61719741],[127.49333904,36.61727003],[127.49315876,36.61733022],[127.49297267,36.61737750],[127.49278217,36.61741154],[127.49258871,36.61743205],[127.49239378,36.61743890],[127.49219884,36.61743203],[127.49200539,36.61741149],[127.49181490,36.61737743],[127.49162881,36.61733012],[127.49144855,36.61726991],[127.49127548,36.61719727],[127.49111093,36.61711274],[127.49095614,36.61701698],[127.49081230,36.61691070],[127.49068049,36.61679473],[127.49056172,36.61666993],[127.49045690,36.61653726],[127.49036682,36.61639774],[127.49029217,36.61625241],[127.49023352,36.61610239],[127.49019130,36.61594883],[127.49016586,36.61579288],[127.49015737,36.61563574],[127.49016590,36.61547860],[127.49019138,36.61532265],[127.49023363,36.61516909],[127.49029233,36.61501908],[127.49036701,36.61487377],[127.49045712,36.61473426],[127.49056197,36.61460161],[127.49068077,36.61447683],[127.49081260,36.61436087],[127.49095646,36.61425462],[127.49111127,36.61415888],[127.49127584,36.61407438],[127.49144891,36.61400176],[127.49162918,36.61394158],[127.49181527,36.61389430],[127.49200576,36.61386026],[127.49219920,36.61383975],[127.49239413,36.61383290],[127.49258906,36.61383977],[127.49278250,36.61386031],[127.49297298,36.61389437],[127.49315906,36.61394168],[127.49333932,36.61400188],[127.49351238,36.61407452],[127.49367693,36.61415904],[127.49383172,36.61425480],[127.49397556,36.61436108],[127.49410737,36.61447705],[127.49422614,36.61460184],[127.49433096,36.61473451],[127.49442105,36.61487403],[127.49449570,36.61501935],[127.49455436,36.61516937],[127.49459659,36.61532293],[127.49462204,36.61547888],[127.49463054,36.61563602]]]}"
